Date,Total_Industrial_Demand
2023-08-06,141.525723
2023-08-07,156.643597
2023-08-08,156.422238
2023-08-09,165.095847
2023-08-10,160.919394
2023-08-11,151.733725
2023-08-12,137.486885
2023-08-13,140.274595
2023-08-14,154.047126
2023-08-15,157.395995
2023-08-16,162.561475
2023-08-17,170.580516
2023-08-18,152.240242
2023-08-19,141.267269
2023-08-20,146.318589
2023-08-21,170.27226
2023-08-22,175.674821
2023-08-23,177.991936
2023-08-24,182.704161
2023-08-25,180.839918
2023-08-26,156.499065
2023-08-27,156.707819
2023-08-28,195.258316
2023-08-29,197.330322
2023-08-30,192.621534
2023-08-31,189.464791
2023-09-01,189.653092
2023-09-02,158.814882
2023-09-03,158.140154
2023-09-04,185.949408
2023-09-05,191.590651
2023-09-06,194.53086
2023-09-07,191.401135
2023-09-08,186.620999
2023-09-09,162.046083
2023-09-10,161.514754
2023-09-11,192.378618
2023-09-12,195.596541
2023-09-13,195.668529
2023-09-14,194.969552
2023-09-15,181.985038
2023-09-16,165.07819
2023-09-17,161.118699
2023-09-18,176.225054
2023-09-19,177.206775
2023-09-20,180.125918
2023-09-21,203.107801
2023-09-22,188.641783
2023-09-23,168.337793
2023-09-24,162.582478
2023-09-25,199.974644
2023-09-26,204.421877
2023-09-27,193.570684
2023-09-28,194.006246
2023-09-29,181.428733
2023-09-30,171.121216
2023-10-01,166.373017
2023-10-02,179.393256
2023-10-03,175.520774
2023-10-04,195.638276
2023-10-05,203.196996
2023-10-06,184.469583
2023-10-07,168.973698
2023-10-08,181.503515
2023-10-09,207.764942
2023-10-10,187.449884
2023-10-11,192.068399
2023-10-12,203.218062
2023-10-13,177.430315
2023-10-14,168.83446
2023-10-15,181.885024
2023-10-16,227.394961
2023-10-17,218.78912
2023-10-18,207.994738
2023-10-19,206.936877
2023-10-20,200.31698
2023-10-21,178.798432
2023-10-22,187.274791
2023-10-23,223.641161
2023-10-24,221.120585
2023-10-25,229.59858
2023-10-26,228.880591
2023-10-27,217.285998
2023-10-28,192.021927
2023-10-29,181.513971
2023-10-30,205.951305
2023-10-31,208.335526
2023-11-01,187.805125
2023-11-02,206.172187
2023-11-03,208.771495
2023-11-04,190.901511
2023-11-05,188.813104
2023-11-06,219.629073
2023-11-07,223.692748
2023-11-08,224.875718
2023-11-09,226.366887
2023-11-10,227.060683
2023-11-11,206.87822
2023-11-12,211.645778
2023-11-13,225.14674
2023-11-14,227.820391
2023-11-15,232.221818
2023-11-16,245.588874
2023-11-17,245.925073
2023-11-18,198.273613
2023-11-19,192.180905
2023-11-20,231.049384
2023-11-21,242.256099
2023-11-22,243.953211
2023-11-23,229.175262
2023-11-24,237.544112
2023-11-25,230.064296
2023-11-26,227.951247
2023-11-27,265.362515
2023-11-28,281.134072
2023-11-29,295.468423
2023-11-30,292.632815
2023-12-01,289.89519
2023-12-02,270.723692
2023-12-03,258.357054
2023-12-04,291.950851
2023-12-05,301.688374
2023-12-06,301.237686
2023-12-07,280.710053
2023-12-08,255.448826
2023-12-09,211.773178
2023-12-10,212.721289
2023-12-11,252.047642
2023-12-12,252.078684
2023-12-13,257.552834
2023-12-14,268.802763
2023-12-15,249.170627
2023-12-16,210.310617
2023-12-17,212.23545
2023-12-18,244.50421
2023-12-19,245.233731
2023-12-20,224.626519
2023-12-21,214.800661
2023-12-22,202.67777
2023-12-23,181.089517
2023-12-24,160.129494
2023-12-25,160.889671
2023-12-26,174.96155
2023-12-27,181.410901
2023-12-28,178.020865
2023-12-29,176.910868
2023-12-30,171.923267
2023-12-31,166.200146
2024-01-01,175.488621
2024-01-02,204.555074
2024-01-03,210.983872
2024-01-04,240.469342
2024-01-05,235.547598
2024-01-06,220.808395
2024-01-07,239.521894
2024-01-08,301.037093
2024-01-09,307.143437
2024-01-10,309.966022
2024-01-11,304.433947
2024-01-12,283.660623
2024-01-13,241.633164
2024-01-14,244.10887
2024-01-15,289.031904
2024-01-16,295.399591
2024-01-17,294.948048
2024-01-18,286.994406
2024-01-19,280.080091
2024-01-20,245.00901
2024-01-21,233.154252
2024-01-22,244.32449
2024-01-23,239.106325
2024-01-24,235.790866
2024-01-25,247.574072
2024-01-26,234.589098
2024-01-27,221.720167
2024-01-28,217.581338
2024-01-29,256.346872
2024-01-30,249.813754
2024-01-31,246.855111
2024-02-01,244.022773
2024-02-02,222.643327
2024-02-03,198.458283
2024-02-04,195.801584
2024-02-05,224.541587
2024-02-06,228.070228
2024-02-07,266.019842
2024-02-08,245.061809
2024-02-09,222.884707
2024-02-10,202.862294
2024-02-11,207.708905
2024-02-12,249.07111
2024-02-13,242.573927
2024-02-14,234.064717
2024-02-15,224.44931
2024-02-16,214.765006
2024-02-17,204.216294
2024-02-18,196.361162
2024-02-19,237.492556
2024-02-20,230.967834
2024-02-21,222.038486
2024-02-22,227.031001
2024-02-23,235.248796
2024-02-24,213.18816
2024-02-25,213.323304
2024-02-26,246.222917
2024-02-27,265.539594
2024-02-28,249.274545
2024-02-29,235.651615
2024-03-01,228.718415
2024-03-02,202.81948
2024-03-03,209.033073
2024-03-04,248.579203
2024-03-05,254.353958
2024-03-06,249.498053
2024-03-07,245.456843
2024-03-08,226.7642
2024-03-09,193.436154
2024-03-10,202.591286
2024-03-11,243.832386
2024-03-12,245.460679
2024-03-13,227.126945
2024-03-14,208.491159
2024-03-15,200.709703
2024-03-16,194.566775
2024-03-17,197.356791
2024-03-18,233.355392
2024-03-19,232.887254
2024-03-20,225.561683
2024-03-21,222.955269
2024-03-22,211.516473
2024-03-23,193.64036
2024-03-24,208.51004
2024-03-25,236.147641
2024-03-26,223.698746
2024-03-27,224.126011
2024-03-28,208.122459
2024-03-29,194.906828
2024-03-30,171.971002
2024-03-31,171.124163
2024-04-01,179.238874
2024-04-02,216.787714
2024-04-03,214.59179
2024-04-04,206.903385
2024-04-05,191.617167
2024-04-06,165.445082
2024-04-07,169.220035
2024-04-08,202.5664
2024-04-09,202.32377
2024-04-10,211.127708
2024-04-11,203.349661
2024-04-12,186.627608
2024-04-13,163.19822
2024-04-14,171.524004
2024-04-15,195.710608
2024-04-16,221.345548
2024-04-17,235.771773
2024-04-18,218.868256
2024-04-19,212.915217
2024-04-20,198.509227
2024-04-21,204.995455
2024-04-22,247.114541
2024-04-23,233.19821
2024-04-24,235.620525
2024-04-25,222.611776
2024-04-26,214.785894
2024-04-27,177.970718
2024-04-28,177.686881
2024-04-29,201.790057
2024-04-30,184.990951
2024-05-01,160.856342
2024-05-02,188.003585
2024-05-03,196.782419
2024-05-04,176.61436
2024-05-05,183.349759
2024-05-06,212.139037
2024-05-07,211.380551
2024-05-08,202.369058
2024-05-09,185.954646
2024-05-10,183.836555
2024-05-11,165.328623
2024-05-12,160.888125
2024-05-13,187.077625
2024-05-14,188.726312
2024-05-15,194.519876
2024-05-16,193.940198
2024-05-17,188.137827
2024-05-18,170.609592
2024-05-19,162.600853
2024-05-20,176.021002
2024-05-21,192.15334
2024-05-22,188.116072
2024-05-23,203.701269
2024-05-24,193.036052
2024-05-25,173.475973
2024-05-26,165.841741
2024-05-27,193.687364
2024-05-28,190.802745
2024-05-29,194.398681
2024-05-30,181.86851
2024-05-31,182.50799
2024-06-01,163.326832
2024-06-02,170.464949
2024-06-03,201.523997
2024-06-04,182.935537
2024-06-05,196.221105
2024-06-06,195.841106
2024-06-07,179.09834
2024-06-08,158.896916
2024-06-09,164.780631
2024-06-10,186.935735
2024-06-11,196.257712
2024-06-12,203.425939
2024-06-13,191.680994
2024-06-14,186.47361
2024-06-15,161.725698
2024-06-16,165.224532
2024-06-17,198.520074
2024-06-18,197.474861
2024-06-19,191.150761
2024-06-20,199.918829
2024-06-21,177.897698
2024-06-22,161.821601
2024-06-23,165.924696
2024-06-24,189.99916
2024-06-25,182.289439
2024-06-26,185.309923
2024-06-27,178.816448
2024-06-28,178.608242
2024-06-29,154.113855
2024-06-30,162.19432
2024-07-01,186.592538
2024-07-02,189.928482
2024-07-03,188.245012
2024-07-04,180.815999
2024-07-05,177.185292
2024-07-06,155.098253
2024-07-07,158.39614
2024-07-08,189.692096
2024-07-09,175.655003
2024-07-10,187.441042
2024-07-11,188.786817
2024-07-12,175.613899
2024-07-13,154.85754
2024-07-14,157.648298
2024-07-15,178.436756
2024-07-16,178.874032
2024-07-17,188.821874
2024-07-18,185.129385
2024-07-19,173.050955
2024-07-20,155.409121
2024-07-21,158.985961
2024-07-22,175.589566
2024-07-23,175.786974
2024-07-24,182.304228
2024-07-25,173.804123
2024-07-26,180.176232
2024-07-27,153.042676
2024-07-28,151.66199
2024-07-29,173.673018
2024-07-30,175.699967
2024-07-31,171.298198
2024-08-01,180.801209
2024-08-02,170.402859
2024-08-03,150.39878
2024-08-04,150.91859
2024-08-05,172.074585
2024-08-06,168.140392
2024-08-07,170.331769
2024-08-08,160.179063
2024-08-09,150.095641
2024-08-10,142.092978
2024-08-11,140.518558
2024-08-12,157.138392
2024-08-13,159.58623
2024-08-14,164.508471
2024-08-15,143.3244
2024-08-16,156.516437
2024-08-17,137.457386
2024-08-18,138.395534
2024-08-19,163.854461
2024-08-20,158.738627
2024-08-21,160.914599
2024-08-22,160.080664
2024-08-23,160.832291
2024-08-24,138.120831
2024-08-25,144.800073
2024-08-26,177.740002
2024-08-27,175.452153
2024-08-28,181.66669
2024-08-29,188.818998
2024-08-30,168.113194
2024-08-31,143.837613
2024-09-01,148.674457
2024-09-02,184.699705
2024-09-03,193.803553
2024-09-04,189.512049
2024-09-05,175.388543
2024-09-06,175.85089
2024-09-07,156.005969
2024-09-08,160.302315
2024-09-09,178.456058
2024-09-10,181.208377
2024-09-11,196.093149
2024-09-12,206.436122
2024-09-13,195.340656
2024-09-14,174.274473
2024-09-15,178.563141
2024-09-16,204.678445
2024-09-17,198.430406
2024-09-18,196.113902
2024-09-19,197.255086
2024-09-20,188.660023
2024-09-21,172.541889
2024-09-22,175.44588
2024-09-23,203.12313
2024-09-24,200.482781
2024-09-25,201.597377
2024-09-26,195.033164
2024-09-27,189.566402
2024-09-28,181.835173
2024-09-29,181.481517
2024-09-30,198.396876
2024-10-01,216.49332
2024-10-02,211.403246
2024-10-03,202.900156
2024-10-04,210.180628
2024-10-05,186.567494
2024-10-06,181.060906
2024-10-07,206.511454
2024-10-08,201.073916
2024-10-09,204.288044
2024-10-10,207.560495
2024-10-11,213.581082
2024-10-12,185.08907
2024-10-13,191.402375
2024-10-14,230.220437
2024-10-15,215.696081
2024-10-16,202.977957
2024-10-17,212.225257
2024-10-18,210.933358
2024-10-19,178.404083
2024-10-20,172.158873
2024-10-21,208.026552
2024-10-22,215.914211
2024-10-23,227.377835
2024-10-24,216.562185
2024-10-25,216.058186
2024-10-26,190.950238
2024-10-27,187.52338
2024-10-28,211.06759
2024-10-29,225.262712
2024-10-30,221.019856
2024-10-31,202.856365
2024-11-01,192.568411
2024-11-02,207.311752
2024-11-03,210.5191
2024-11-04,255.890015
2024-11-05,265.63223
2024-11-06,264.842134
2024-11-07,265.356727
2024-11-08,252.481981
2024-11-09,234.050362
2024-11-10,227.979448
2024-11-11,246.508973
2024-11-12,268.263121
2024-11-13,259.378865
2024-11-14,259.776641
2024-11-15,243.197156
2024-11-16,208.383429
2024-11-17,212.147046
2024-11-18,260.324055
2024-11-19,258.941707
2024-11-20,270.21748
2024-11-21,278.507786
2024-11-22,264.185334
2024-11-23,218.510735
2024-11-24,198.193381
2024-11-25,229.919308
2024-11-26,249.387506
2024-11-27,237.807364
2024-11-28,261.416205
2024-11-29,254.525807
2024-11-30,229.806096
2024-12-01,227.833195
2024-12-02,255.850192
2024-12-03,273.83121
2024-12-04,272.426671
2024-12-05,252.257159
2024-12-06,249.693858
2024-12-07,217.293684
2024-12-08,222.02498
2024-12-09,264.78626
2024-12-10,292.974633
2024-12-11,294.882436
2024-12-12,298.367659
2024-12-13,281.742552
2024-12-14,239.840561
2024-12-15,223.201538
2024-12-16,238.033341
2024-12-17,240.673327
2024-12-18,216.527691
2024-12-19,223.449653
2024-12-20,222.170222
2024-12-21,194.809233
2024-12-22,200.003442
2024-12-23,211.016627
2024-12-24,199.512817
2024-12-25,188.844076
2024-12-26,208.926465
2024-12-27,228.062436
2024-12-28,219.14181
2024-12-29,207.193543
2024-12-30,206.678586
2024-12-31,192.738472
2025-01-01,188.537114
2025-01-02,235.468216
2025-01-03,239.409329
2025-01-04,236.660812
2025-01-05,206.746095
2025-01-06,217.205635
2025-01-07,252.075027
2025-01-08,264.486164
2025-01-09,268.995585
2025-01-10,281.052051
2025-01-11,250.702299
2025-01-12,257.50903
2025-01-13,289.746619
2025-01-14,282.327898
2025-01-15,293.73449
2025-01-16,294.369766
2025-01-17,297.034233
2025-01-18,269.729264
2025-01-19,275.572541
2025-01-20,312.339432
2025-01-21,304.630375
2025-01-22,276.449666
2025-01-23,251.48446
2025-01-24,230.390847
2025-01-25,216.510647
2025-01-26,212.975544
2025-01-27,230.06541
2025-01-28,231.743553
2025-01-29,243.358035
2025-01-30,256.511198
2025-01-31,264.251387
2025-02-01,242.995015
2025-02-02,255.698321
2025-02-03,286.754612
2025-02-04,272.276466
2025-02-05,285.743977
2025-02-06,267.825408
2025-02-07,248.756013
2025-02-08,234.186021
2025-02-09,226.739457
2025-02-10,255.025677
2025-02-11,263.58592
2025-02-12,277.987513
2025-02-13,285.028795
2025-02-14,273.470403
2025-02-15,249.700835
2025-02-16,251.00158
2025-02-17,285.898468
2025-02-18,270.788635
2025-02-19,259.096546
2025-02-20,231.578985
2025-02-21,205.457601
2025-02-22,193.161345
2025-02-23,189.458241
2025-02-24,217.040091
2025-02-25,246.861008
2025-02-26,232.598139
2025-02-27,250.010289
2025-02-28,242.258918
2025-03-01,224.164229
2025-03-02,215.409142
2025-03-03,239.894174
2025-03-04,236.182342
2025-03-05,224.202401
2025-03-06,221.772967
2025-03-07,224.786189
2025-03-08,183.765246
2025-03-09,200.569031
2025-03-10,236.145792
2025-03-11,240.494699
2025-03-12,253.207638
2025-03-13,259.765415
2025-03-14,243.439808
2025-03-15,213.494665
2025-03-16,209.538231
2025-03-17,244.665894
2025-03-18,244.16895
2025-03-19,237.743578
2025-03-20,217.035229
2025-03-21,186.589179
2025-03-22,174.671582
2025-03-23,192.680687
2025-03-24,221.356444
2025-03-25,220.465442
2025-03-26,229.834258
2025-03-27,219.377712
2025-03-28,200.971108
2025-03-29,174.950889
2025-03-30,184.09079
2025-03-31,224.613346
2025-04-01,210.529523
2025-04-02,203.15547
2025-04-03,207.375362
2025-04-04,192.574102
2025-04-05,175.024082
2025-04-06,194.269887
2025-04-07,223.348666
2025-04-08,222.442661
2025-04-09,212.296124
2025-04-10,215.247434
2025-04-11,206.093439
2025-04-12,165.32082
2025-04-13,171.123451
2025-04-14,193.934815
2025-04-15,191.593762
2025-04-16,201.924719
2025-04-17,201.568777
2025-04-18,184.017092
2025-04-19,167.055617
2025-04-20,163.196339
2025-04-21,170.035234
2025-04-22,206.904142
2025-04-23,201.543615
2025-04-24,206.820747
2025-04-25,196.383455
2025-04-26,170.764297
2025-04-27,175.386325
2025-04-28,197.034639
2025-04-29,197.02369
2025-04-30,180.963
2025-05-01,154.943566
2025-05-02,166.205981
2025-05-03,151.08676
2025-05-04,163.338135
2025-05-05,197.115993
2025-05-06,200.135991
2025-05-07,202.65361
2025-05-08,201.572
2025-05-09,188.213102
2025-05-10,163.635869
2025-05-11,159.632735
2025-05-12,188.24151
2025-05-13,194.005573
2025-05-14,187.247741
2025-05-15,186.061025
2025-05-16,181.358668
2025-05-17,162.479672
2025-05-18,165.564641
2025-05-19,192.028188
2025-05-20,183.681749
2025-05-21,188.669463
2025-05-22,191.116613
2025-05-23,186.899665
2025-05-24,158.334843
2025-05-25,163.260505
2025-05-26,184.168368
2025-05-27,180.592611
2025-05-28,190.364717
2025-05-29,161.809248
2025-05-30,168.70768
2025-05-31,150.44111
2025-06-01,150.809936
2025-06-02,178.079309
2025-06-03,170.369901
2025-06-04,177.132366
2025-06-05,175.44551
2025-06-06,172.717484
2025-06-07,154.848518
2025-06-08,148.521221
2025-06-09,162.629743
2025-06-10,172.892437
2025-06-11,180.392151
2025-06-12,178.597766
2025-06-13,166.191382
2025-06-14,151.170231
2025-06-15,152.828933
2025-06-16,176.190604
2025-06-17,179.014042
2025-06-18,173.469801
2025-06-19,167.65266
2025-06-20,166.6506
2025-06-21,147.715143
2025-06-22,142.887456
2025-06-23,167.816541
2025-06-24,168.687062
2025-06-25,186.206249
2025-06-26,171.826759
2025-06-27,171.369763
2025-06-28,151.153086
2025-06-29,154.70622
2025-06-30,184.476882
2025-07-01,174.599267
2025-07-02,170.931465
2025-07-03,182.415281
2025-07-04,163.156634
2025-07-05,144.965158
2025-07-06,163.654709
2025-07-07,175.015534
2025-07-08,185.181035
2025-07-09,185.416122
2025-07-10,179.862392
2025-07-11,167.755389
2025-07-12,151.619879
2025-07-13,155.675977
2025-07-14,167.495272
2025-07-15,174.893371
2025-07-16,179.697862
2025-07-17,180.427508
2025-07-18,174.502383
2025-07-19,149.558741
2025-07-20,153.200626
2025-07-21,176.395351
2025-07-22,174.017499
2025-07-23,177.164244
2025-07-24,182.365647
2025-07-25,176.264382
2025-07-26,153.21224
2025-07-27,152.627897
2025-07-28,167.047145
2025-07-29,168.913428
2025-07-30,162.029003
2025-07-31,172.516226
2025-08-01,172.033196
2025-08-02,140.473498
2025-08-03,135.393272
2025-08-04,166.335048
2025-08-05,152.251432
2025-08-06,167.728506
2025-08-07,159.166532
2025-08-08,160.16051
2025-08-09,132.435407
2025-08-10,144.010232
2025-08-11,160.218541
2025-08-12,158.438544
2025-08-13,102.420888
2025-08-14,0.0
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,0.0
2025-08-19,0.0
2025-08-20,0.0
2025-08-21,0.0
2025-08-22,0.0
2025-08-23,0.0
2025-08-24,0.0
2025-08-25,0.0
2025-08-26,0.0
2025-08-27,0.0
2025-08-28,0.0
2025-08-29,0.0
2025-08-30,0.0
2025-08-31,0.0
2025-09-01,0.0
2025-09-02,0.0
2025-09-03,0.0
2025-09-04,0.0
2025-09-05,0.0
2025-09-06,0.0
2025-09-07,0.0
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,0.0
2025-09-11,0.0
2025-09-12,0.0
2025-09-13,0.0
2025-09-14,0.0
2025-09-15,0.0
2025-09-16,0.0
2025-09-17,0.0
2025-09-18,0.0
2025-09-19,0.0
2025-09-20,0.0
2025-09-21,0.0
2025-09-22,0.0
2025-09-23,0.0
2025-09-24,0.0
2025-09-25,0.0
2025-09-26,0.0
2025-09-27,0.0
2025-09-28,0.0
2025-09-29,0.0
2025-09-30,0.0
2025-10-01,0.0
2025-10-02,0.0
2025-10-03,0.0
2025-10-04,0.0
2025-10-05,0.0
2025-10-06,0.0
2025-10-07,0.0
2025-10-08,0.0
2025-10-09,0.0
2025-10-10,0.0
2025-10-11,0.0
2025-10-12,0.0
2025-10-13,0.0
2025-10-14,0.0
2025-10-15,0.0
2025-10-16,0.0
2025-10-17,0.0
2025-10-18,0.0
2025-10-19,0.0
2025-10-20,0.0
2025-10-21,0.0
2025-10-22,0.0
2025-10-23,0.0
2025-10-24,0.0
2025-10-25,0.0
2025-10-26,0.0
2025-10-27,0.0
2025-10-28,0.0
2025-10-29,0.0
2025-10-30,0.0
2025-10-31,0.0
2025-11-01,0.0
2025-11-02,0.0
2025-11-03,0.0
2025-11-04,0.0
2025-11-05,0.0
2025-11-06,0.0
2025-11-07,0.0
2025-11-08,0.0
2025-11-09,0.0
2025-11-10,0.0
2025-11-11,0.0
2025-11-12,0.0
2025-11-13,0.0
2025-11-14,0.0
2025-11-15,0.0
2025-11-16,0.0
2025-11-17,0.0
2025-11-18,0.0
2025-11-19,0.0
2025-11-20,0.0
2025-11-21,0.0
2025-11-22,0.0
2025-11-23,0.0
2025-11-24,0.0
2025-11-25,0.0
2025-11-26,0.0
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,0.0
2025-12-01,0.0
2025-12-02,0.0
2025-12-03,0.0
2025-12-04,0.0
2025-12-05,0.0
2025-12-06,0.0
2025-12-07,0.0
2025-12-08,0.0
2025-12-09,0.0
2025-12-10,0.0
2025-12-11,0.0
2025-12-12,0.0
2025-12-13,0.0
2025-12-14,0.0
2025-12-15,0.0
2025-12-16,0.0
2025-12-17,0.0
2025-12-18,0.0
2025-12-19,0.0
2025-12-20,0.0
2025-12-21,0.0
2025-12-22,0.0
2025-12-23,0.0
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,0.0
2025-12-29,0.0
2025-12-30,0.0
2025-12-31,0.0
